elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
45.58045,281,-1,368,320,-567,-172,-933,-438
45.58095,281,-1,369,319,-568,-172,-934,-438
45.58145,281,-1,371,318,-568,-171,-933,-438
45.58195,281,-1,371,319,-567,-172,-934,-438
45.58245,280,-2,373,319,-567,-171,-934,-438
45.58295,281,-1,373,319,-567,-171,-934,-438
45.58345,281,-2,373,319,-567,-172,-933,-438
45.58395,281,-2,372,320,-567,-172,-934,-438
45.58445,281,-1,372,320,-567,-172,-933,-438
45.58495,281,-1,371,321,-567,-172,-933,-438
45.58545,281,-2,371,320,-567,-173,-934,-438
45.58595,280,-2,371,320,-567,-172,-934,-439
45.58645,281,-1,371,320,-567,-172,-934,-439
45.58695,281,-2,371,320,-567,-173,-933,-439
45.587452,281,-1,370,320,-567,-173,-933,-439
45.58795,281,-1,370,321,-567,-173,-933,-439
45.58845,281,-1,370,321,-567,-173,-934,-439
45.58895,281,-2,369,321,-567,-174,-933,-439
45.58945,281,-1,370,320,-567,-173,-933,-439
45.58995,281,-1,370,320,-567,-173,-934,-439
45.59045,281,-1,371,320,-567,-173,-934,-439
45.59095,281,-1,371,319,-567,-173,-933,-439
45.59145,281,-2,370,320,-567,-173,-933,-439
45.59195,281,-2,369,320,-567,-173,-934,-439
45.59245,281,-1,368,320,-566,-173,-934,-439
45.59295,281,-1,367,320,-567,-173,-934,-439
45.59345,281,-1,368,320,-566,-173,-934,-439
45.59395,281,-1,369,319,-567,-173,-934,-439
45.59445,280,-2,370,319,-566,-173,-934,-439
45.59495,281,-2,372,318,-566,-173,-934,-439
45.59545,281,-1,375,318,-566,-173,-934,-439
45.59595,281,-2,375,317,-566,-174,-934,-439
45.59645,281,-2,376,317,-566,-174,-934,-439
45.59695,281,-2,375,318,-566,-174,-934,-439
45.59745,281,-2,375,318,-567,-174,-934,-439
45.59795,281,-1,374,319,-567,-174,-934,-439
45.59845,281,-2,374,319,-567,-173,-934,-439
45.59895,281,-1,373,319,-566,-173,-934,-439
45.59945,281,-1,373,319,-567,-173,-934,-439
45.59995,281,-1,373,320,-566,-173,-933,-439
45.60045,281,-2,373,320,-567,-173,-933,-439
45.60095,281,-2,374,320,-567,-173,-934,-439
45.60145,281,-1,374,320,-567,-173,-933,-439
45.60195,281,-1,374,319,-566,-174,-934,-439
45.60245,280,-1,374,320,-566,-173,-934,-440
45.60295,281,-2,373,320,-566,-174,-933,-440
45.60345,281,-1,373,321,-566,-173,-934,-440
45.60395,281,-2,372,320,-566,-174,-934,-440
45.60445,281,-1,372,321,-566,-174,-934,-440
45.60495,281,-1,372,320,-566,-174,-934,-440
45.60545,280,-1,373,320,-566,-174,-934,-440
45.60595,280,-1,373,320,-565,-174,-935,-440
45.60645,280,-1,373,319,-565,-174,-935,-440
45.60695,280,-1,372,319,-565,-174,-935,-440
45.60745,280,-1,373,319,-565,-174,-935,-440
45.60795,280,-1,375,318,-565,-174,-935,-440
45.60845,280,-1,375,319,-565,-173,-935,-440
45.60895,280,-1,375,319,-565,-173,-934,-439
45.60945,280,-1,374,319,-565,-173,-934,-439
45.60995,280,-1,373,319,-565,-173,-934,-439
45.61045,280,-1,372,319,-565,-173,-934,-439
45.61095,280,-1,372,319,-565,-174,-934,-439
45.61145,280,-1,372,319,-565,-173,-935,-439
45.61195,280,-1,372,319,-565,-173,-934,-439
45.61245,280,-1,371,319,-565,-173,-934,-439
45.61295,280,-1,371,319,-565,-174,-934,-439
45.61345,280,-1,371,319,-565,-173,-934,-439
45.61395,280,-1,370,319,-565,-173,-934,-439
45.61445,280,-1,369,319,-565,-174,-934,-439
45.61495,280,-1,369,319,-565,-173,-934,-439
45.61545,280,-1,370,319,-565,-173,-934,-439
45.61595,280,-1,370,319,-565,-174,-935,-439
45.61645,280,-1,371,318,-565,-174,-934,-439
45.61695,280,-1,371,318,-565,-174,-934,-439
45.61745,280,-1,370,319,-565,-174,-934,-439
45.61795,280,-1,370,319,-565,-174,-934,-439
45.61845,281,-1,370,319,-565,-174,-934,-439
45.61895,280,-1,371,319,-565,-174,-935,-439
45.61945,280,-1,372,318,-565,-173,-934,-439
45.61995,280,-1,372,318,-565,-173,-934,-439
45.62045,280,-1,373,318,-565,-173,-934,-439
45.62095,280,-1,373,318,-565,-173,-934,-439
45.62145,280,-1,373,319,-565,-173,-934,-439
45.62195,280,-1,372,319,-565,-174,-934,-439
45.62245,280,-1,371,320,-565,-173,-934,-439
45.62295,280,-1,370,320,-564,-173,-935,-438
45.62345,280,-1,369,319,-565,-173,-934,-439
45.62395,280,-1,369,319,-565,-173,-935,-439
45.62445,280,-1,370,319,-564,-174,-935,-438
45.62495,280,-1,371,319,-564,-174,-935,-439
45.62545,280,-1,372,319,-565,-174,-934,-438
45.62605,280,-1,371,320,-564,-173,-935,-438
45.62655,280,-2,370,320,-565,-174,-934,-438
45.62705,280,-1,367,320,-564,-174,-935,-438
45.62755,280,-2,366,319,-564,-174,-934,-438
45.62805,280,-1,365,320,-565,-174,-934,-439
45.62855,280,-1,365,320,-565,-174,-934,-439
45.62905,280,-1,366,319,-565,-174,-934,-439
45.62955,280,-2,367,318,-565,-175,-934,-440
45.63005,281,-1,368,317,-565,-175,-934,-439
45.63055,280,-1,369,317,-565,-175,-934,-440
45.63105,280,-1,371,317,-564,-174,-934,-439
45.63155,280,-1,372,316,-564,-175,-935,-439
45.63205,280,-1,374,316,-563,-174,-935,-439
45.63255,280,-1,374,316,-564,-174,-935,-439
45.63305,280,-1,374,315,-564,-174,-935,-439
45.63355,280,-1,374,316,-564,-174,-935,-439
45.63405,280,-1,375,316,-564,-174,-935,-439
45.63455,280,-1,376,316,-564,-173,-935,-439
45.63505,280,-1,377,316,-564,-173,-935,-439
45.63555,280,-1,376,317,-564,-174,-935,-439
45.63605,280,-2,376,317,-564,-173,-935,-438
45.63655,280,-1,376,317,-564,-174,-935,-438
45.63705,280,-1,375,318,-564,-174,-935,-439
45.63755,280,-1,375,317,-564,-174,-935,-438
45.63805,280,-1,375,318,-564,-174,-934,-438
45.63855,280,-1,375,318,-565,-174,-934,-438
45.63905,280,-1,375,318,-564,-173,-934,-438
45.63955,280,-1,375,318,-564,-173,-934,-438
45.64005,279,-1,375,318,-565,-173,-935,-438
45.64055,280,-1,374,318,-564,-174,-934,-438
45.64105,279,-1,374,318,-564,-174,-935,-437
45.64155,280,-1,373,318,-564,-174,-935,-437
45.64205,280,-1,371,319,-563,-174,-935,-437
45.64255,280,-2,369,319,-564,-174,-935,-438
45.64305,280,-1,368,318,-563,-174,-935,-438
45.64355,280,-2,368,318,-564,-174,-935,-438
45.64405,280,-2,368,317,-563,-174,-935,-438
45.64455,279,-2,369,317,-563,-174,-935,-438
45.64505,280,-2,370,317,-563,-174,-935,-438
45.64555,280,-2,370,317,-563,-174,-935,-438
45.64605,280,-1,369,317,-563,-174,-935,-438
45.64655,280,-1,369,317,-563,-174,-935,-438
45.64705,279,-1,370,316,-563,-174,-935,-439
45.64755,280,-1,372,316,-563,-174,-935,-438
45.64805,280,-1,374,315,-563,-174,-935,-438
45.648552,280,-1,375,315,-564,-175,-935,-439
45.64905,280,-1,377,314,-563,-174,-935,-439
45.64955,279,-1,378,314,-562,-175,-935,-439
45.65005,280,-1,378,314,-563,-175,-935,-439
45.65055,280,-1,377,315,-563,-175,-935,-439
45.65105,279,-1,376,315,-563,-175,-935,-439
45.65155,279,-1,374,316,-563,-175,-935,-439
45.65205,279,-1,372,317,-563,-174,-935,-439
45.65255,279,-1,370,317,-563,-174,-935,-439
45.65305,279,-1,370,317,-563,-174,-935,-438
45.65355,279,-1,370,317,-563,-174,-935,-439
45.65405,279,-1,370,317,-564,-174,-935,-438
45.65455,279,-1,371,317,-563,-174,-935,-438
45.65505,279,-1,371,317,-564,-174,-935,-438
45.655552,279,-1,371,317,-563,-174,-936,-438
45.65605,279,-1,369,317,-563,-173,-935,-438
45.65655,279,-1,368,318,-563,-174,-935,-437
45.65705,279,-1,367,319,-563,-173,-935,-437
45.65755,280,-1,368,318,-563,-173,-935,-437
45.65805,279,-1,370,318,-563,-174,-935,-437
45.65855,279,-1,371,317,-563,-173,-935,-437
45.65905,279,-1,373,317,-563,-173,-935,-437
45.65955,279,-1,374,317,-563,-173,-935,-437
45.66005,280,-1,374,316,-563,-173,-935,-437
45.66055,279,-1,374,317,-563,-174,-935,-437
45.66105,279,-1,372,317,-563,-173,-935,-437
45.66155,279,-1,371,317,-563,-173,-935,-437
45.66205,279,-1,370,317,-563,-174,-935,-437
45.66255,279,-1,370,317,-563,-173,-935,-437
45.66305,279,-1,370,317,-563,-174,-935,-436
45.66355,279,-1,371,316,-563,-173,-935,-437
45.66405,279,-1,372,316,-563,-174,-935,-437
45.66455,279,-1,372,316,-562,-174,-936,-437
45.66505,279,-1,371,317,-563,-174,-935,-438
45.66555,279,-1,369,317,-563,-174,-936,-438
45.66605,279,-2,368,317,-562,-174,-936,-438
45.66655,279,-2,367,317,-562,-174,-936,-438
45.66705,279,-2,368,316,-562,-174,-936,-438
45.66755,279,-1,370,316,-562,-174,-936,-438
45.66805,279,-1,371,316,-563,-174,-935,-438
45.66855,279,-1,372,315,-563,-174,-935,-438
45.66905,279,-1,373,316,-563,-173,-935,-438
45.66955,279,-1,375,316,-563,-174,-935,-437
45.67005,279,-1,375,316,-563,-173,-935,-437
45.67055,278,-1,374,316,-563,-173,-935,-438
45.67105,279,-1,374,317,-564,-173,-935,-437
45.67155,278,-1,375,317,-563,-173,-935,-437
45.67205,279,-1,374,317,-563,-174,-935,-437
45.67255,279,-1,374,316,-563,-173,-935,-437
45.67305,279,-1,374,316,-562,-173,-935,-437
45.67355,279,-1,373,316,-562,-173,-936,-437
45.67405,279,-1,372,316,-563,-173,-935,-437
45.67455,279,-1,371,316,-563,-173,-936,-437
45.67505,279,-1,370,316,-562,-173,-936,-437
45.67555,279,-1,370,315,-562,-173,-936,-437
45.67605,279,-1,370,315,-562,-173,-936,-437
45.67655,278,-1,371,315,-562,-173,-936,-437
45.67705,279,-1,372,315,-562,-173,-936,-437
45.67755,279,-1,373,315,-563,-173,-935,-436
45.67805,279,-1,373,315,-563,-173,-936,-436
45.67855,278,-1,373,315,-563,-173,-936,-436
45.67905,278,-1,373,315,-562,-173,-936,-437
45.67955,279,-1,371,316,-562,-173,-936,-436
45.68005,279,-1,371,316,-563,-173,-936,-437
45.68055,278,-1,371,317,-563,-174,-935,-437
45.68105,278,-1,371,317,-563,-174,-935,-437
45.68155,278,-1,374,316,-563,-173,-935,-437
45.68205,278,-1,376,316,-563,-174,-935,-437
45.68255,278,-1,377,315,-563,-173,-936,-437
45.68305,278,-1,377,316,-563,-174,-936,-437
45.68355,279,-1,377,316,-562,-174,-936,-437
45.68405,278,-1,376,317,-563,-173,-936,-437
45.68455,278,-1,374,317,-563,-174,-936,-437
45.68505,278,-1,374,317,-563,-173,-936,-437
45.68555,278,-1,373,317,-563,-173,-936,-437
45.68605,278,-1,371,317,-563,-174,-936,-437
45.68655,278,-1,372,317,-564,-173,-935,-437
45.68705,278,-1,371,316,-563,-173,-935,-437
45.68755,279,-1,370,316,-564,-173,-935,-437
45.68805,279,-1,370,316,-563,-173,-935,-437
45.68855,278,-1,369,315,-563,-173,-935,-437
45.68905,278,-1,370,315,-563,-173,-936,-437
45.68955,278,-1,371,315,-563,-173,-935,-437
45.69005,279,-1,372,315,-563,-173,-935,-437
45.69055,278,-1,372,315,-563,-173,-935,-437
45.69105,278,-1,372,315,-563,-173,-936,-437
45.69155,278,-1,372,316,-563,-173,-936,-436
45.69205,278,-1,373,316,-564,-172,-936,-437
45.69255,278,-1,373,316,-563,-172,-936,-436
45.69305,277,-1,374,316,-563,-172,-936,-436
45.69355,278,-1,374,315,-563,-172,-937,-436
45.69405,278,-1,375,315,-563,-173,-936,-437
45.69455,278,-1,374,316,-562,-173,-936,-437
45.69505,278,0,373,316,-563,-173,-936,-437
45.69555,278,-2,371,317,-563,-173,-937,-437
45.69605,277,-1,370,318,-563,-173,-937,-436
45.69655,278,-1,370,317,-563,-173,-937,-436
45.69705,278,-1,370,317,-563,-173,-937,-436
45.69755,278,-1,370,317,-563,-172,-936,-436
