elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
1.7609499,675,-1441,1,1389,-1247,-830,857,732
1.7614498,675,-1441,1,1389,-1247,-829,857,732
1.7619498,675,-1441,1,1389,-1247,-829,857,732
1.7624499,675,-1441,1,1389,-1247,-829,857,732
1.7629498,675,-1441,1,1387,-1247,-829,857,732
1.7634498,675,-1441,2,1385,-1246,-830,857,732
1.7639499,675,-1441,2,1385,-1246,-829,857,732
1.7644498,674,-1441,2,1385,-1247,-830,857,732
1.7649498,674,-1440,2,1386,-1247,-829,857,732
1.7654498,674,-1440,2,1386,-1247,-830,857,732
1.7659498,674,-1440,3,1387,-1247,-830,857,732
1.7664498,673,-1440,3,1387,-1247,-829,857,732
1.7669498,674,-1440,3,1386,-1247,-830,856,732
1.7674499,674,-1441,2,1386,-1247,-830,857,732
1.7679498,674,-1441,2,1386,-1247,-830,857,732
1.7684498,674,-1441,1,1387,-1248,-829,857,732
1.7689499,674,-1441,1,1387,-1248,-830,857,732
1.7694498,674,-1441,1,1388,-1248,-829,857,732
1.7699498,674,-1441,1,1388,-1248,-829,857,732
1.7704498,674,-1441,1,1387,-1247,-830,857,732
1.7709498,674,-1440,2,1386,-1246,-829,857,732
1.7714498,674,-1440,2,1386,-1246,-829,856,732
1.7719498,673,-1440,2,1386,-1246,-829,856,732
1.7724499,674,-1440,2,1386,-1246,-829,856,732
1.7729498,674,-1440,2,1387,-1246,-830,857,732
1.7734498,674,-1440,2,1387,-1247,-829,857,732
1.7739499,673,-1440,2,1388,-1247,-829,857,732
1.7744498,674,-1440,1,1388,-1247,-829,857,733
1.7749498,674,-1441,2,1388,-1247,-829,857,732
1.7754499,675,-1441,2,1387,-1246,-829,856,732
1.7759498,674,-1441,2,1387,-1247,-829,856,732
1.7764498,675,-1441,1,1386,-1247,-829,856,732
1.7769498,675,-1441,2,1387,-1247,-829,856,732
1.7774498,675,-1441,1,1387,-1247,-829,856,732
1.7779498,674,-1441,2,1387,-1248,-829,856,732
1.7784498,674,-1441,1,1387,-1248,-829,856,732
1.7789499,674,-1440,1,1387,-1248,-829,857,732
1.7794498,674,-1440,1,1387,-1248,-829,857,733
1.7799498,674,-1440,1,1388,-1247,-830,857,732
1.7804499,674,-1440,1,1388,-1247,-829,858,732
1.7809498,674,-1441,1,1388,-1247,-830,858,732
1.7814498,674,-1441,1,1389,-1247,-829,858,732
1.7819498,674,-1441,1,1389,-1247,-829,857,732
1.7824498,674,-1441,1,1389,-1247,-829,857,733
1.7829498,675,-1441,1,1388,-1246,-829,857,732
1.7834498,674,-1440,2,1387,-1246,-830,857,732
1.7839499,674,-1440,2,1385,-1246,-829,857,732
1.7844498,674,-1440,2,1385,-1246,-829,856,732
1.7849498,674,-1441,2,1386,-1246,-829,856,732
1.7854499,675,-1440,2,1387,-1246,-829,857,732
1.7859498,674,-1441,1,1387,-1247,-829,857,732
1.7864498,675,-1441,1,1388,-1247,-829,857,732
1.7869499,675,-1441,1,1388,-1247,-830,857,732
1.7874498,675,-1441,2,1387,-1247,-829,857,732
1.7879498,674,-1441,2,1386,-1247,-830,857,732
1.7884498,675,-1441,2,1386,-1247,-829,857,732
1.7889498,674,-1441,2,1386,-1246,-829,856,732
1.7894498,674,-1441,2,1386,-1246,-829,856,732
