elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
344.7934,155,-135,110,241,-135,-209,87,-78
344.7939,155,-136,110,241,-135,-210,87,-78
344.7944,155,-136,110,242,-135,-209,87,-78
344.7949,155,-136,109,241,-135,-209,87,-77
344.7954,155,-136,110,242,-134,-209,87,-78
344.7959,155,-136,110,242,-135,-209,87,-78
344.7964,155,-136,109,242,-135,-209,86,-77
344.7969,155,-136,109,242,-134,-210,86,-78
344.7974,155,-136,109,242,-134,-209,86,-77
344.7979,155,-136,109,242,-134,-209,86,-78
344.7984,155,-136,110,242,-134,-209,86,-78
344.7989,155,-136,110,241,-135,-209,85,-78
344.7994,155,-136,109,243,-135,-209,85,-77
344.7999,155,-135,110,242,-134,-209,85,-78
344.8004,155,-136,110,242,-134,-209,85,-78
344.8009,155,-136,109,242,-134,-209,85,-78
344.8014,155,-136,110,242,-134,-209,85,-78
344.8019,155,-136,110,242,-134,-209,86,-78
344.8024,155,-136,109,242,-134,-210,86,-78
344.8029,155,-136,110,242,-134,-209,86,-78
344.8034,155,-136,110,242,-135,-209,86,-78
344.8039,155,-136,110,242,-134,-209,86,-78
344.8044,155,-136,110,241,-134,-209,86,-78
344.8049,155,-136,109,241,-134,-209,87,-78
344.8054,155,-136,109,241,-134,-209,87,-78
344.8059,155,-136,110,241,-134,-209,87,-78
344.8064,155,-135,109,241,-134,-209,87,-78
344.8069,155,-136,110,241,-134,-209,88,-78
344.8074,155,-136,110,241,-134,-209,88,-78
344.8079,155,-136,109,241,-135,-209,88,-78
344.8084,155,-136,109,242,-135,-209,88,-78
344.8089,155,-136,109,242,-135,-209,88,-77
344.8094,155,-136,109,242,-134,-209,88,-78
344.8099,155,-136,109,242,-134,-209,88,-78
344.8104,155,-136,110,241,-135,-209,88,-78
344.8109,155,-135,110,241,-134,-209,88,-78
344.8114,155,-136,110,241,-134,-209,89,-78
344.8119,155,-136,110,241,-134,-209,88,-78
344.8124,155,-135,110,242,-134,-209,88,-78
344.8129,155,-136,110,241,-134,-209,88,-78
344.8134,155,-136,110,242,-134,-209,88,-78
344.8139,155,-136,110,241,-135,-209,88,-78
344.8144,155,-136,110,241,-134,-209,88,-78
344.8149,155,-136,110,241,-135,-209,88,-78
344.8154,155,-136,110,241,-134,-209,88,-78
344.8159,155,-136,110,241,-135,-209,88,-78
344.8164,155,-136,110,241,-134,-209,87,-78
344.8169,155,-136,110,241,-134,-209,86,-78
344.8174,155,-136,110,241,-134,-209,86,-78
344.8179,155,-136,110,241,-134,-209,85,-78
344.8184,155,-136,110,241,-133,-209,85,-78
344.8189,155,-135,110,242,-134,-209,84,-78
344.8194,155,-136,110,242,-134,-209,84,-77
344.8199,155,-136,109,242,-134,-209,84,-78
344.8204,156,-136,109,242,-134,-209,84,-78
344.8209,155,-136,109,241,-134,-209,85,-78
344.8214,155,-135,110,241,-134,-209,85,-78
344.8219,155,-136,110,242,-134,-209,85,-78
344.8224,155,-136,110,241,-134,-209,85,-78
344.8229,155,-136,110,242,-134,-209,85,-78
344.8234,155,-136,110,242,-134,-209,85,-78
344.8239,155,-136,110,242,-134,-209,85,-78
344.8244,155,-136,110,242,-134,-209,85,-78
344.8249,155,-135,110,241,-134,-210,86,-77
344.8254,155,-136,110,241,-134,-209,86,-78
344.8259,156,-136,110,241,-134,-210,86,-78
344.8264,155,-136,109,241,-135,-209,87,-78
344.8269,155,-135,110,241,-135,-209,87,-78
344.8274,155,-136,109,241,-135,-209,88,-78
344.8279,155,-136,110,242,-135,-209,88,-78
344.8284,155,-136,109,241,-135,-209,87,-78
344.8289,155,-136,110,242,-135,-209,88,-77
344.8294,155,-136,109,243,-135,-209,87,-78
344.8299,155,-136,109,242,-135,-210,87,-78
344.8304,155,-136,109,243,-136,-209,87,-78
344.8309,155,-136,109,242,-135,-209,88,-78
344.8314,155,-135,110,242,-135,-209,88,-78
344.8319,155,-135,110,243,-135,-209,88,-78
344.8324,155,-136,110,243,-135,-209,88,-78
344.8329,155,-136,110,243,-135,-210,88,-78
344.8334,155,-136,110,243,-135,-209,89,-78
344.8339,155,-135,110,243,-135,-209,89,-78
344.8344,155,-136,110,243,-135,-209,88,-78
344.8349,155,-136,109,243,-135,-209,88,-78
