elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
0.38015,3,1724,72,1592,-15,-350,-6241,-446
0.38064998,4,1723,72,1592,-15,-350,-6241,-447
0.38114998,4,1723,72,1592,-15,-350,-6240,-447
0.38165,4,1723,72,1592,-14,-350,-6240,-447
0.38215,3,1724,72,1592,-15,-350,-6241,-447
0.38265,3,1724,72,1592,-15,-350,-6241,-447
0.38314998,2,1724,72,1592,-15,-350,-6242,-447
0.38364998,3,1724,72,1592,-15,-350,-6241,-447
0.38415,3,1723,72,1592,-15,-350,-6241,-447
0.38465,4,1723,72,1592,-15,-350,-6240,-447
0.38515,4,1723,72,1592,-15,-351,-6239,-447
0.38564998,4,1723,72,1592,-15,-351,-6240,-447
0.38614997,4,1723,72,1592,-15,-350,-6240,-447
0.38665,4,1724,72,1592,-15,-350,-6241,-447
0.38715,3,1724,72,1592,-15,-350,-6242,-446
0.38764998,3,1725,72,1592,-16,-350,-6242,-446
0.38814998,4,1724,72,1592,-15,-350,-6242,-446
0.38865,4,1724,72,1592,-15,-350,-6242,-447
0.38915,5,1724,71,1592,-15,-350,-6242,-447
0.38965,4,1724,72,1592,-15,-350,-6241,-447
0.39014998,4,1724,72,1592,-15,-350,-6241,-447
0.39064997,4,1724,72,1592,-15,-350,-6240,-447
0.39115,4,1724,72,1592,-15,-350,-6240,-447
0.39165,4,1724,72,1592,-15,-350,-6241,-447
0.39214998,4,1724,72,1592,-15,-350,-6240,-447
0.39264998,5,1723,72,1592,-15,-350,-6240,-447
0.39314997,4,1723,72,1592,-15,-350,-6240,-447
0.39365,4,1724,72,1592,-15,-350,-6240,-447
0.39415,4,1724,72,1592,-15,-351,-6240,-447
0.39464998,4,1724,72,1592,-15,-351,-6240,-447
0.39514998,4,1724,72,1592,-15,-350,-6240,-447
0.39565,4,1725,72,1592,-15,-350,-6240,-447
0.39615,3,1725,72,1592,-15,-350,-6241,-447
0.39665,4,1725,72,1592,-15,-350,-6241,-447
0.39714998,3,1725,72,1592,-15,-350,-6241,-447
0.39764997,3,1725,71,1592,-16,-350,-6241,-447
0.39815,3,1725,71,1592,-16,-350,-6241,-447
0.39865,4,1724,72,1593,-16,-350,-6241,-447
0.39914998,4,1725,72,1593,-16,-350,-6242,-447
0.39964998,4,1725,71,1592,-15,-349,-6242,-446
0.40015,4,1724,72,1592,-15,-349,-6242,-447
0.40065,3,1724,72,1592,-15,-349,-6242,-446
0.40115,4,1724,72,1592,-14,-350,-6241,-447
